popularity,image,speechiness,rank,href,year,acousticness,danceability,preview,energy,tempo,instrumentalness,key,duration_ms,name,artist,liveness,explicit,mode,time_signature,loudness,valence
36,https://i.scdn.co/image/96505f6b25ba6c5d48f017cbebe9f606729f0b97,0.032,74,https://open.spotify.com/track/5FNRngWeBEpR8BiGLlNm2l,1965,0.339,0.757,https://p.scdn.co/mp3-preview/e87062cab3f5ba1e17b3cc01395b9b4ce9c2d996?cid=b1f28da8553c44beb65edac3ed1abac7,0.435,135.639,0.396,8,126600,Tell Her No,The Zombies,0.0997,0,0,4,-10.139,0.942
40,https://i.scdn.co/image/287e2348a26b2e19d9ca90fd7906706a4ecfc3f7,0.0275,75,https://open.spotify.com/track/2yi1HjKqErtxTjK2v5TtjW,1965,0.624,0.579,https://p.scdn.co/mp3-preview/766b32521c157f5398c9413a8a99e8fba4e4a167?cid=b1f28da8553c44beb65edac3ed1abac7,0.618,112.07,1.29e-05,4,145266,I Go To Pieces,Peter And Gordon,0.412,0,1,4,-8.237,0.897
27,https://i.scdn.co/image/4c3d00894a01f20d2cfd952aec6452318fcdb0dd,0.0311,76,https://open.spotify.com/track/2U8i316GHJMluI42xqbThK,1965,0.78,0.364,,0.332,110.259,0,11,170360,Red Roses For A Blue Lady,Vic Dana,0.215,0,1,4,-11.507,0.287
14,https://i.scdn.co/image/ab0a02326de7401ca24b72d0952a6ebc8d1c0a27,0.0262,77,https://open.spotify.com/track/1EIIUayOo4i1BbfZclHM5F,1965,0.876,0.407,,0.35,85.267,0.000217,10,203266,The End Of The World,Patty Duke,0.116,0,1,4,-8.046,0.355
55,https://i.scdn.co/image/dffe796d8a993df1a6f3df9e55bbfd07f16459f7,0.0268,78,https://open.spotify.com/track/3AR9uXc8JbOVfe92kzmJTH,1965,0.664,0.488,,0.335,96.333,0,7,174360,The Tracks Of My Tears,Smokey Robinson & The Miracles,0.173,0,1,4,-10.789,0.708
14,https://i.scdn.co/image/56017eb99bb5af4bd65914e31e269d5d23b15290,0.0296,79,https://open.spotify.com/track/54NQrfMVjRkM5M9I3St3yC,1965,0.635,0.623,,0.302,97.882,2.01e-05,5,168960,Too Many Rivers,Brenda Lee,0.113,0,1,4,-12.655,0.647
3,https://i.scdn.co/image/8d94b6217f9408bf3b6343d3128d230275cd93b6,0.0638,80,https://open.spotify.com/track/5tbBnDUXMr5CNwviGh4Gtj,1965,0.724,0.672,https://p.scdn.co/mp3-preview/ebd3a9e6c799be92da76250750ea9a9d21b3e0af?cid=b1f28da8553c44beb65edac3ed1abac7,0.531,142.198,0,9,96916,I Like It Like That (In the Style of Dave Clark Five) [Performance Track with Demonstration Vocals],Done Again,0.212,0,1,4,-8.037,0.846
17,https://i.scdn.co/image/1f4b8fc1be0196052cd77879e27838a2f56f1371,0.0368,81,https://open.spotify.com/track/5OuaVW3oX6BJQRFqGxbiwc,1965,0.226,0.876,https://p.scdn.co/mp3-preview/94c2f98d875aed4575c094c9cdfc0c71f133d12d?cid=b1f28da8553c44beb65edac3ed1abac7,0.535,129.166,0.00242,2,149133,Little Things - Digital Re-Recording,Bobby Goldsboro,0.0849,0,1,4,-14.025,0.903
34,https://i.scdn.co/image/287e2348a26b2e19d9ca90fd7906706a4ecfc3f7,0.036,82,https://open.spotify.com/track/2fGe1krTxovW7xsgiaHkrN,1965,0.374,0.357,https://p.scdn.co/mp3-preview/15397e3c2f448f43ff6808d1cdffb50eeeaf1101?cid=b1f28da8553c44beb65edac3ed1abac7,0.476,113.403,4.65e-06,9,159106,True Love Ways,Peter And Gordon,0.333,0,1,4,-9.592,0.468
44,https://i.scdn.co/image/4fa266da034ca554f1861921ebadffb1f90b0bae,0.0313,83,https://open.spotify.com/track/4Gze0ue7aBwvQjkkkIGE9g,1965,0.151,0.715,,0.898,126.336,0,2,166133,It's The Same Old Song - Single Version / Mono,Four Tops,0.0327,0,0,4,-2.205,0.991
38,https://i.scdn.co/image/cae2db127c9baf7438957280a513b3b9c2dfe64d,0.0319,84,https://open.spotify.com/track/4g2B1iGsws8hpI5c2Rx7Ko,1965,0.28,0.628,https://p.scdn.co/mp3-preview/d0a73588a068b425841a037f41a507ddba78d6d7?cid=b1f28da8553c44beb65edac3ed1abac7,0.764,131.469,0,4,208143,You've Got Your Troubles - Remastered,The Fortunes,0.415,0,1,4,-9.184,0.587
17,https://i.scdn.co/image/06cd9857205de6f70a02b0103ab6573f687d7f59,0.0435,85,https://open.spotify.com/track/545PsoburZUtR9z75I2wjj,1965,0.804,0.529,https://p.scdn.co/mp3-preview/ad78d532a1c1406eaf5d2e58e3c1b3d124777480?cid=b1f28da8553c44beb65edac3ed1abac7,0.218,101.735,0,7,187840,Hold What You've Got,Joe Tex,0.117,0,1,3,-16.522,0.307
48,https://i.scdn.co/image/7186993cfc9c7c0503913da358ec0c702af25686,0.0337,86,https://open.spotify.com/track/5geF5xzPGHxpmk9BDBHphZ,1965,0.452,0.53,,0.62,124.013,1.2e-06,5,194600,We Gotta Get Out Of This Place - UK Single Version,The Animals,0.0965,0,1,4,-5.378,0.428
33,https://i.scdn.co/image/83edaa59b78df06156cb9efd38aaba32497b8e53,0.0541,87,https://open.spotify.com/track/66V3speCvzVe6lUnIezZ0J,1965,0.299,0.486,https://p.scdn.co/mp3-preview/8d8ee0e63100be5290bd03d705f2b561f42f7ea6?cid=b1f28da8553c44beb65edac3ed1abac7,0.683,128.723,0,1,176733,"Laugh, Laugh",The Beau Brummels,0.0987,0,0,4,-8.768,0.745
41,https://i.scdn.co/image/976049017fbc58656c1053b24f6842ae56f61da8,0.0629,88,https://open.spotify.com/track/7foiOmd1Je7Z0D3TaZCDro,1965,0.129,0.329,,0.926,167.435,0.852,9,221493,The Last Time - Remastered 2002,The Rolling Stones,0.745,0,1,4,-5.146,0.385
59,https://i.scdn.co/image/e7ef7a461221a2f3fc66c3135cf02b6ad1a98ad0,0.0454,89,https://open.spotify.com/track/1udKn1oNKYQSQ9OmiIWCMu,1965,0.218,0.552,https://p.scdn.co/mp3-preview/3a68c7436943a6cb0680e953842368aadad7513c?cid=b1f28da8553c44beb65edac3ed1abac7,0.742,138.591,0,0,125826,Do You Believe in Magic,The Lovin' Spoonful,0.339,0,1,4,-7.963,0.751
27,https://i.scdn.co/image/059b121e8d794b05f78903e53634e8e5f3dff566,0.0356,90,https://open.spotify.com/track/7mkhdRep3PFme6KECigXsS,1965,0.331,0.547,,0.245,124.575,0,3,178146,All I Really Want To Do,Cher,0.22,0,1,4,-15.926,0.227
29,https://i.scdn.co/image/41b5c82e7909a7633c93b5b351138d50ce5773cc,0.0434,91,https://open.spotify.com/track/6VARqNnflC1wgBnH4jYWjz,1965,0.765,0.447,,0.321,94.115,4e-05,10,156920,Take Me Back,Little Anthony & The Imperials,0.333,0,1,4,-11.353,0.246
37,https://i.scdn.co/image/e654d3352b5acfa2dfddb722ba36d13bb0b81c64,0.03,92,https://open.spotify.com/track/7JoPxqrnT3eq02AnflBSiN,1965,0.0273,0.669,https://p.scdn.co/mp3-preview/27413618d5e45df7a4959ecca973fb2d5ff93df5?cid=b1f28da8553c44beb65edac3ed1abac7,0.848,102.048,0.0869,8,177506,I Want Candy,The Strangeloves,0.0881,0,0,4,-10.072,0.661
49,https://i.scdn.co/image/dffe796d8a993df1a6f3df9e55bbfd07f16459f7,0.0291,93,https://open.spotify.com/track/5RoOpSqvVg2jPdSfwm22wh,1965,0.81,0.186,,0.338,178.681,0,7,164160,Ooo Baby Baby,Smokey Robinson & The Miracles,0.159,0,1,3,-9.362,0.42
19,https://i.scdn.co/image/c6c2347975bfdebba14f76f48050c93f52a0c535,0.0323,94,https://open.spotify.com/track/1TdmzgmdjrKQjJWk4jTGlO,1965,0.145,0.547,https://p.scdn.co/mp3-preview/4d179f545f092818f3dd970002abfaeb5483e25b?cid=b1f28da8553c44beb65edac3ed1abac7,0.703,108.004,0,7,179800,Laugh At Me - Single Version,Sonny Bono,0.158,0,1,4,-7.606,0.641
21,https://i.scdn.co/image/3461ceeb0b23e9ac6213ad607ad08b01553d2e15,0.061,95,https://open.spotify.com/track/2dq2J24oIF67Uvttut4dv7,1965,0.375,0.602,,0.625,162.315,0.00281,0,125893,Treat Her Right,Roy Head & The Traits,0.308,0,1,4,-7.517,0.959
11,https://i.scdn.co/image/fdf4cd99ae4fb314eb3ba1d9d553629861b71772,0.039,96,https://open.spotify.com/track/7tTD5I9ZyXAxH4LoWPHMJR,1965,0.729,0.576,,0.784,91.259,0,6,107826,The Race Is On,Jack Jones,0.123,0,1,3,-7.951,0.932
12,https://i.scdn.co/image/89e849e3d926a0e5b267321cbc92f5b87f1f3501,0.0362,97,https://open.spotify.com/track/54eajp10qPgjUCiD2Ds9jk,1965,0.213,0.606,https://p.scdn.co/mp3-preview/29a7cb2abfa5f37c921024e4dbf43c80587b2611?cid=b1f28da8553c44beb65edac3ed1abac7,0.587,130.443,7.18e-06,7,169666,I'm A Fool,"Dino, Desi & Billy",0.0759,0,1,4,-13.501,0.931
25,https://i.scdn.co/image/12c72dfcf08fd8d902dbd25407cb35fd5d13c7c7,0.0731,98,https://open.spotify.com/track/6HXiCCertmHIfuVHDdZ8QG,1965,0.752,0.484,https://p.scdn.co/mp3-preview/f82cf36b56c67adaf83bdf9d37a0e98040d63ebf?cid=b1f28da8553c44beb65edac3ed1abac7,0.789,148.649,0,11,185000,The Boy from New York City,The Ad Libs,0.118,0,1,4,-5.942,0.778
33,https://i.scdn.co/image/e8458806c3cc80161220c22f108683c051c58fe4,0.0769,99,https://open.spotify.com/track/6IW5U4H5EkzznI0fCWlbzR,1965,0.402,0.624,https://p.scdn.co/mp3-preview/9590e3089365eac9d059b1a1ec0b9c59781c9fe5?cid=b1f28da8553c44beb65edac3ed1abac7,0.758,140.653,0.00034,7,138320,Keep Searchin' (We'll Follow The Sun),Del Shannon,0.415,0,0,4,-7.232,0.398
52,https://i.scdn.co/image/132dc7a264287918c6b8b781883656df77ee4c4f,0.0354,100,https://open.spotify.com/track/2zF8ro2hX0aEYaqXQdEKW1,1965,0.313,0.666,,0.499,109.772,3.65e-06,0,177773,How Sweet It Is (To Be Loved By You),Marvin Gaye,0.0789,0,1,4,-10.104,0.961
41,https://i.scdn.co/image/5bb8cee739512249b669441b1127c37d0e62f36b,0.0345,2,https://open.spotify.com/track/5fmtvzDvwlfvNjdNrOj8TA,1966,0.726,0.494,https://p.scdn.co/mp3-preview/419810b943e11c01b316e7415d8461845cdd7aea?cid=b1f28da8553c44beb65edac3ed1abac7,0.407,110.13,0,5,205693,Cherish,The Association,0.116,0,1,4,-14.463,0.555
42,https://i.scdn.co/image/5a3b78a1f18acf02e5992676684a03e7dd3a402b,0.0467,3,https://open.spotify.com/track/5ZHOiRqKOzgFMfMAu8cwzp,1966,0.732,0.166,,0.433,187.437,1.04e-06,11,201533,(You're My) Soul And Inspiration,The Righteous Brothers,0.227,0,1,4,-12.048,0.277
53,https://i.scdn.co/image/4fa266da034ca554f1861921ebadffb1f90b0bae,0.0329,4,https://open.spotify.com/track/2VwRmAIjgmwNPDh4eMK1EH,1966,0.0776,0.628,,0.805,119.56,0,3,182066,"Reach Out, I'll Be There",Four Tops,0.283,0,0,4,-3.414,0.744
46,https://i.scdn.co/image/72bb10c9b71c963020cf24de798945db59b6c48d,0.0351,5,https://open.spotify.com/track/4PEeZ2U4UfP2Jo8EtIOjus,1966,0.0609,0.653,,0.572,123.623,2.54e-05,7,176866,96 Tears,? & The Mysterians,0.0903,0,1,4,-5.892,0.838
44,https://i.scdn.co/image/912c7877a17e9a481ac8b66a3c567931c0f88c3b,0.033,6,https://open.spotify.com/track/3h4t9qpFktohHeUQc3hZCa,1966,0.0305,0.239,https://p.scdn.co/mp3-preview/54f7fdbcadf659e92efdee0e3fafe85d4980450d?cid=b1f28da8553c44beb65edac3ed1abac7,0.618,197.499,0,0,164093,Last Train To Clarksville - 2006 Remastered Original Stereo Version,The Monkees,0.721,0,1,4,-8.464,0.683
51,https://i.scdn.co/image/7587959b71e16f93fe668464ecdd4dd0c7aa9923,0.0279,7,https://open.spotify.com/track/3EFb1qDgIqf9MegIryKtDj,1966,0.71,0.485,,0.479,109.882,0,1,208293,"Monday, Monday - Single Version",The Mamas & The Papas,0.55,0,1,4,-9.439,0.67
62,https://i.scdn.co/image/ae560ef1b0809d8e9c37a34dd5122b33378a646c,0.0661,8,https://open.spotify.com/track/1OppEieGNdItZbE14gLBEv,1966,0.344,0.486,,0.725,193.249,0,10,167933,You Can't Hurry Love,The Supremes,0.0831,0,1,4,-9.263,0.694
30,https://i.scdn.co/image/aeac58873f0a130fad532bf42f0dfdcfab33418d,0.0323,9,https://open.spotify.com/track/2kt0TS6sYxz25uze84l5Oq,1966,0.748,0.424,,0.487,103.399,4.01e-06,6,217133,The Poor Side Of Town,Johnny Rivers,0.346,0,0,4,-11.956,0.445
65,https://i.scdn.co/image/7587959b71e16f93fe668464ecdd4dd0c7aa9923,0.0346,10,https://open.spotify.com/track/4s6LhHAV5SEsOV0lC2tjvJ,1966,0.352,0.552,,0.616,112.442,0,1,162373,California Dreamin' - Single Version,The Mamas & The Papas,0.0501,0,0,4,-9.785,0.667
58,https://i.scdn.co/image/c6a9a5aa96ec6df3ab64061f24b12fec6a9e6c58,0.0397,11,https://open.spotify.com/track/7AzFID6u1b3zIWbd9pb8Dk,1966,0.0592,0.423,https://p.scdn.co/mp3-preview/a5c2d7d3df0cd2f86e6d3ff70a0ba2f5e03168dd?cid=b1f28da8553c44beb65edac3ed1abac7,0.681,110.461,0.000177,10,160306,Summer in the City - Remastered,The Lovin' Spoonful,0.0889,0,1,4,-9.756,0.559
16,https://i.scdn.co/image/cb2bf16b58a84de3ab84b0f3dc55cebaea08e149,0.0347,12,https://open.spotify.com/track/1C0932MrLNcbw6nmu8wyfl,1966,0.583,0.612,,0.627,118.132,1.03e-05,0,142613,Born Free,Roger Williams,0.1,0,1,4,-8.64,0.468
64,https://i.scdn.co/image/d1ce457c65e90da0b924083e98ce0f9aa7bda5b6,0.0824,13,https://open.spotify.com/track/2nwCO1PqpvyoFIvq3Vrj8N,1966,0.483,0.74,https://p.scdn.co/mp3-preview/0aa87616aa79bb31f7733582afe2df0778c1f5f5?cid=b1f28da8553c44beb65edac3ed1abac7,0.392,82.742,1.11e-06,9,166008,These Boots Are Made For Walkin',Nancy Sinatra,0.0965,0,1,4,-11.996,0.387
51,https://i.scdn.co/image/093a313aaa72c97f8dd956cab5ae1fc3a297a941,0.0242,14,https://open.spotify.com/track/2d8sMU2oaJ7pjnoeGQrQDL,1966,0.683,0.654,,0.546,97.514,0,2,181760,What Becomes Of The Brokenhearted,Jimmy Ruffin,0.243,0,0,4,-9.017,0.704
54,https://i.scdn.co/image/a08cbc9ad17132caec9d412bc1bd6c3eaafe677e,0.0311,15,https://open.spotify.com/track/74VR3AkGPhbYXnxcOYa16x,1966,0.638,0.229,,0.494,80.092,0,5,157866,Strangers In The Night,Frank Sinatra,0.217,0,1,4,-8.22,0.526
58,https://i.scdn.co/image/9ecfdf528562cae879748b73bd81b64dfa3d5704,0.0298,16,https://open.spotify.com/track/1hTUFqJuQAMjXVGwUPWDqi,1966,0.0635,0.378,,0.677,106.071,0,2,135693,We Can Work It Out - Remastered 2015,The Beatles,0.183,0,1,4,-8.63,0.648
45,https://i.scdn.co/image/33201ff4fc8c985fe23fd2a505e50f0d47d210a8,0.0442,17,https://open.spotify.com/track/0XnhQGfqfi5CnZXcONJuI5,1966,0.00206,0.252,https://p.scdn.co/mp3-preview/3f5a734d7ac5795d80fd13f5c634e715f0014f59?cid=b1f28da8553c44beb65edac3ed1abac7,0.507,196.494,0.00057,2,150906,Good Lovin' - Single Version,The Young Rascals,0.325,0,1,4,-13.337,0.816
18,https://i.scdn.co/image/1886091e1dbded0737e0ce84b340b5b50af74288,0.0659,18,https://open.spotify.com/track/3Q51jQuzjEDMTyFX4pT2dK,1966,0.614,0.847,https://p.scdn.co/mp3-preview/6963dfc03a0695fc647d16f43612572883c217a1?cid=b1f28da8553c44beb65edac3ed1abac7,0.371,122.638,3.55e-06,7,136838,Winchester Cathedral,New Vaudeville Band,0.0502,0,1,4,-13.909,0.914
38,https://i.scdn.co/image/180a9714e0893efa57e86ae6c0bdcd0f721e7aa1,0.101,19,https://open.spotify.com/track/3uqEiaO6MUoM89nLSIs05c,1966,0.411,0.646,https://p.scdn.co/mp3-preview/a7cc54426762900e511b16ac03dbf7c2c927405e?cid=b1f28da8553c44beb65edac3ed1abac7,0.911,126.122,0.000484,7,172400,Hanky Panky - Single Version,Tommy James & The Shondells,0.115,0,0,4,-6.228,0.895
63,https://i.scdn.co/image/c498f2edec344733ad52e4f4f2783332e87e54c6,0.0272,20,https://open.spotify.com/track/51FpzuGkRYXFgsE2zXt9av,1966,0.13,0.516,https://p.scdn.co/mp3-preview/04e864f12f380447fe8160ad8016079cde166298?cid=b1f28da8553c44beb65edac3ed1abac7,0.15,97.398,0.0755,1,173866,When A Man Loves A Woman,Percy Sledge,0.122,0,1,3,-20.41,0.206
61,https://i.scdn.co/image/396639dbd23463a90519df15e7bdebea988ab676,0.11,21,https://open.spotify.com/track/63T7DJ1AFDD6Bn8VzG6JE8,1966,0.0601,0.469,,0.8,158.716,0.0033,5,202266,"Paint It, Black",The Rolling Stones,0.393,0,0,4,-9.241,0.591
31,https://i.scdn.co/image/6c6e149e28d7096810e9a06e3ce11aa1be05e5eb,0.0402,22,https://open.spotify.com/track/2j1GzI1DwpEado5Rjw0wxk,1966,0.681,0.513,https://p.scdn.co/mp3-preview/80a87aad13892151818cf8328a6c5828004a51d2?cid=b1f28da8553c44beb65edac3ed1abac7,0.861,173.72,3.94e-05,9,164133,My Love,Petula Clark,0.29,0,1,4,-6.446,0.951
32,https://i.scdn.co/image/d47fc00f0adf8abca8376842f9a8b594df9a49bf,0.0517,23,https://open.spotify.com/track/25fT8QmhiA6f89diSeVbXa,1966,0.577,0.608,,0.659,134.066,2.08e-06,3,179000,Lightnin' Strikes,Lou Christie,0.148,0,1,4,-7.116,0.767
46,https://i.scdn.co/image/d813c22c2e05d086c77d45a0a3792188272e1a73,0.139,24,https://open.spotify.com/track/0D9J4MkQVyn1690CBqLx4u,1966,0.741,0.458,,0.853,202.509,0.0215,9,158640,Wild Thing,The Troggs,0.0851,0,1,4,-8.575,0.671
34,https://i.scdn.co/image/bda9db103bce8a343ab38a4a1949368f9d387c60,0.0386,25,https://open.spotify.com/track/1G5oulnmwAxC8P0STRf1F3,1966,0.0776,0.548,https://p.scdn.co/mp3-preview/8f29424b4672f8924d301d547f780301e12d3863?cid=b1f28da8553c44beb65edac3ed1abac7,0.698,131.172,2.26e-06,8,147626,Kicks,Paul Revere & The Raiders,0.318,0,1,4,-8.185,0.62
56,https://i.scdn.co/image/58b4de7954d113227570b9810cc9977e589dd453,0.0299,26,https://open.spotify.com/track/4RGxUjaCmVtD30pIhtEi7w,1966,0.122,0.629,https://p.scdn.co/mp3-preview/586ffe08e101ff33632f33bd1cee7ecf69295f7c?cid=b1f28da8553c44beb65edac3ed1abac7,0.677,132.783,9.72e-06,1,195000,Sunshine Superman,Donovan,0.0962,0,1,4,-7.239,0.627
50,https://i.scdn.co/image/ccdb2317c5accc3deb87b364decfcd8693e92846,0.0394,27,https://open.spotify.com/track/4vju55Ag7apDL2CfotuE7Q,1966,0.93,0.711,,0.347,128.474,0.0134,4,165066,Sunny,Bobby Hebb,0.403,0,0,4,-10.955,0.661
55,https://i.scdn.co/image/9ecfdf528562cae879748b73bd81b64dfa3d5704,0.0562,28,https://open.spotify.com/track/0Ui8KPWZbJJQ2Y0CIQuVqX,1966,0.147,0.472,,0.856,78.696,2.78e-06,7,138200,Paperback Writer - Remastered 2015,The Beatles,0.595,0,1,4,-6.03,0.841
37,https://i.scdn.co/image/6a37d034294f5f0f0a741ef82b4182bc8b1e1de9,0.0282,29,https://open.spotify.com/track/2caREKLVN9PbVDe9EPzXjc,1966,0.864,0.519,https://p.scdn.co/mp3-preview/4338861367c04ef3c3e22c3978a22eb47c9ac49b?cid=b1f28da8553c44beb65edac3ed1abac7,0.422,128.956,0,4,147226,See You In September,The Happenings,0.332,0,1,4,-8.732,0.803
49,https://i.scdn.co/image/0540d5e387b2156c8bf2069ec7b0de3458951999,0.0415,30,https://open.spotify.com/track/4a01ClusxuZiloOK5UgLUn,1966,0.333,0.681,,0.627,127.664,0,8,163280,You Keep Me Hangin' On,The Supremes,0.0698,0,0,4,-6.866,0.808
39,https://i.scdn.co/image/2e91de0a019beddc34607779011724e4e36d5478,0.0392,31,https://open.spotify.com/track/4xYcvJQvUxImEVFSuKub1p,1966,0.736,0.752,,0.397,121.87,0,11,161080,Lil' Red Riding Hood,Sam The Sham & The Pharaohs,0.176,0,0,4,-10.012,0.566
66,https://i.scdn.co/image/5856c03acf9a194af6f1fba25ded0cda5a4e13e5,0.0345,33,https://open.spotify.com/track/5t9KYe0Fhd5cW6UYT4qP8f,1966,0.326,0.396,,0.473,133.449,0.000124,10,219026,Good Vibrations,The Beach Boys,0.109,0,0,4,-7.67,0.385
25,https://i.scdn.co/image/88bb735d2d92be0eca5fd8d30e034988d95146e4,0.0273,34,https://open.spotify.com/track/2xzkdWhWEm9r4laA0mbxtA,1966,0.448,0.462,,0.639,97.025,0,9,120373,A Groovy Kind Of Love,Mindbenders,0.162,0,1,4,-6.775,0.738
45,https://i.scdn.co/image/447648c6e77bc3ed7a3cd08fb4249ae14ff6bd65,0.0341,35,https://open.spotify.com/track/0q8nQ0H4ad4KYcZdrTZPux,1966,0.379,0.323,,0.517,112.09,0,2,170440,You Don't Have To Say You Love Me,Dusty Springfield,0.0748,0,0,3,-9.08,0.63
41,https://i.scdn.co/image/c6768033a5d963669ae562535d924cd1226e7476,0.0611,36,https://open.spotify.com/track/1CQHMHRCDs1qioeseVTbaR,1966,0.339,0.704,https://p.scdn.co/mp3-preview/9df20937f71fefe2588801f9d0be1bafbcb39952?cid=b1f28da8553c44beb65edac3ed1abac7,0.574,83.955,0,10,166746,Cool Jerk,The Capitols,0.0705,0,0,4,-14.524,0.763
19,https://i.scdn.co/image/208f87a223a9a701c1015dcc5444ad7fb7425883,0.029,37,https://open.spotify.com/track/5KEnvHcFjvt3ZVy2yPuMo6,1966,0.685,0.75,https://p.scdn.co/mp3-preview/57d7c8cd715e82f9dd6be637aa289b63eeadc988?cid=b1f28da8553c44beb65edac3ed1abac7,0.456,114.501,1.03e-06,0,120453,Born A Woman,Sandy Posey,0.134,0,1,4,-9.47,0.939
37,https://i.scdn.co/image/6d61e10540301ee18f4cbde0a18725a73c34ce9d,0.0322,38,https://open.spotify.com/track/6DuLN8tFW0DkH9wsbTHZsX,1966,0.657,0.644,https://p.scdn.co/mp3-preview/1e016f28a51ad3297df56605c673774c80160d30?cid=b1f28da8553c44beb65edac3ed1abac7,0.459,92.801,0,9,137493,Red Rubber Ball,The Cyrkle,0.0876,0,1,4,-11.702,0.852
64,https://i.scdn.co/image/b0175ddc6982ec69a1dd5f0bcf5f403dda4d0a65,0.0467,39,https://open.spotify.com/track/35w6fQ0Wnuv7aIryRx7gTq,1966,0.428,0.74,https://p.scdn.co/mp3-preview/52686116fbf24f6bfb8464c064ae1bd195c46a4b?cid=b1f28da8553c44beb65edac3ed1abac7,0.301,113.61,0,8,177000,B-A-B-Y,Carla Thomas,0.0782,0,1,4,-11.975,0.669
39,https://i.scdn.co/image/3b56de1ad1266515928dc76800389237b2583da6,0.0293,40,https://open.spotify.com/track/4wfK7KMFTFMNDDfKDe1aWi,1966,0.229,0.472,,0.444,118.281,0,9,162906,Walk Away Renee,The Left Banke,0.306,0,1,4,-11.75,0.569
50,https://i.scdn.co/image/785f3e819b4ba44708056407529f2019272c5214,0.0506,41,https://open.spotify.com/track/3c06k9x6MHHdPQi3ix68yF,1966,0.834,0.822,https://p.scdn.co/mp3-preview/ed8ada27a0ca711e7a8841ff40a77d2396cabd09?cid=b1f28da8553c44beb65edac3ed1abac7,0.332,110.802,0,1,139093,Daydream,The Lovin' Spoonful,0.11,0,1,4,-11.369,0.834
31,https://i.scdn.co/image/5711d7accec213bc3b2b41722ef73c5855bf2df0,0.0307,42,https://open.spotify.com/track/7i4rIZqwNg4wtmYO6SDKru,1966,0.35,0.438,,0.425,150.239,4.03e-05,11,181733,Time Won't Let Me,The Outsiders,0.48,0,0,4,-20.396,0.841
25,https://i.scdn.co/image/75658c412550f92a737391e179773303b429684b,0.0381,43,https://open.spotify.com/track/41IOFD9RMoMGOliWjUYJdG,1966,0.122,0.72,,0.555,115.986,0,9,151040,Hooray For Hazel,Tommy Roe,0.0546,0,1,4,-13.236,0.936
36,https://i.scdn.co/image/75658c412550f92a737391e179773303b429684b,0.0364,44,https://open.spotify.com/track/6huU7kH11qu59yPeKwERsL,1966,0.0733,0.651,,0.554,119.279,1.97e-06,4,134893,Sweet Pea,Tommy Roe,0.0676,0,1,4,-12.327,0.963
56,https://i.scdn.co/image/35771ef15aeabc3bd96562fff5c858be35f2abfb,0.0388,45,https://open.spotify.com/track/0K3i1MJwU4v0Aq0VdYZnPg,1966,0.0614,0.625,https://p.scdn.co/mp3-preview/50c11b9f9fa2fde888a8f367a19bc6bd01ce2b6a?cid=b1f28da8553c44beb65edac3ed1abac7,0.76,136.541,0,4,175160,Bus Stop - 1997 Remastered Version,The Hollies,0.116,0,0,4,-5.591,0.697
51,https://i.scdn.co/image/0d33885146b34a474268651abdf06bae1f1dab4b,0.032,46,https://open.spotify.com/track/6H8WMHCov3QGaPLbpOMpcJ,1966,0.103,0.706,https://p.scdn.co/mp3-preview/39dbdd9bd69512efca84544a71db9d6b3a73bb33?cid=b1f28da8553c44beb65edac3ed1abac7,0.516,94.428,0.00107,10,179960,I'm Your Puppet,James & Bobby Purify,0.551,0,1,4,-8.378,0.748
25,https://i.scdn.co/image/2d5bb73972ed4db5d53d1c25c030d38bdea71725,0.0277,47,https://open.spotify.com/track/5Ev3tcD1q2lX6E11gsrykk,1966,0.709,0.385,https://p.scdn.co/mp3-preview/7e3cf1101430d522b127ad18eaff0c36f9188882?cid=b1f28da8553c44beb65edac3ed1abac7,0.192,79.023,0.000442,7,186830,I'm so Lonesome I Could Cry,B.J. Thomas,0.502,0,1,3,-15.442,0.268
58,https://i.scdn.co/image/9fac1f7060900d1a9133be9834e9f0d348955773,0.0434,48,https://open.spotify.com/track/4CoGNqLap7UGU5Q3VdKug0,1966,0.479,0.769,,0.645,118.411,0,0,156173,Ain't Too Proud To Beg,The Temptations,0.137,0,1,4,-6.739,0.943
38,https://i.scdn.co/image/abb4669ec9a4f4506da9fdd4b4555c3ef9b5f215,0.0395,49,https://open.spotify.com/track/11sGMdEqalkocgfOKFfQdI,1966,0.042,0.665,,0.712,143.026,0,4,167000,Dirty Water,The Standells,0.0943,0,1,4,-8.579,0.815
33,https://i.scdn.co/image/bfd2079384badf37e141d22d7eeb6c5268b93505,0.0262,50,https://open.spotify.com/track/226EXK5tPVsqaZ2y9RACR0,1966,0.099,0.577,,0.621,94.982,0,3,168533,Elusive Butterfly,Bob Lind,0.0945,0,1,4,-8.217,0.78
52,https://i.scdn.co/image/6fda3dc57848286cb737212932289fad109f4d9d,0.0392,51,https://open.spotify.com/track/0byOqNZN9ailhoORv5Ps0Z,1966,0.423,0.66,https://p.scdn.co/mp3-preview/37b1880221cd0ce28e278182c0eeab92cde324ec?cid=b1f28da8553c44beb65edac3ed1abac7,0.611,113.898,1.11e-05,0,169520,I Am a Rock,Simon & Garfunkel,0.107,0,1,4,-10.309,0.749
